"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV01","WV01_ATTRIBUTES"
"USW00094789","2023-06-19","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  250",",,W","  172",",,W","","","","","  156",",,W","10183",",,W","10163",",,W","  178",",,W","   40",",,W","","","","","","","","","   75",",,W","   60",",,W","   93",",,W","","","","","","","  130",",,W","  130",",,W","","","","","","","","","   72",",,W","   89",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2023-06-20","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  239",",,W","  161",",,W","","","","","  139",",,W","10227",",,W","10213",",,W","  161",",,W","   46",",,W","","","","","","","","","   71",",,W","   54",",,W","   90",",,W","","","","","","","   90",",,W","  120",",,W","","","","","","","","","   72",",,W","   89",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2023-06-21","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  222",",,W","  156",",,W","","","","","  117",",,W","10244",",,W","10237",",,W","  150",",,W","   65",",,W","","","","","","","","","   67",",,W","   53",",,W","   84",",,W","","","","","","","  110",",,W","   80",",,W","","","","","","","","","  107",",,W","  130",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2023-06-22","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  228",",,W","  144",",,W","","","","","  139",",,W","10207",",,W","10203",",,W","  161",",,W","   52",",,W","","","","","","","","","   76",",,W","   61",",,W","   93",",,W","","","","","","","   50",",,W","   40",",,W","","","","","","","","","   94",",,W","  121",",,W","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2023-06-23","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  211",",,W","  172",",,W","","","","","  178",",,W","10166",",,W","10163",",,W","  183",",,W","   40",",,W","","","","","","","","","   93",",,W","   81",",,W","  100",",,W","","","","","","","  100",",,W","  120",",,W","","","","","","","","","   72",",,W","   94",",,W","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2023-06-24","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    8",",,W,2400","    0",",,W,2400","    0",",,W,2400","  244",",,W","  189",",,W","","","","","  194",",,W","10108",",,W","10108",",,W","  200",",,W","   36",",,W","","","","","","","","","   94",",,W","   79",",,W","  100",",,W","","","","","","","  180",",,W","  180",",,W","","","","","","","","","   81",",,W","   94",",,W","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2023-06-25","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  283",",,W","  183",",,W","","","","","  200",",,W","10098",",,W","10091",",,W","  211",",,W","   28",",,W","","","","","","","","","   86",",,W","   67",",,W","  100",",,W","","","","","","","  160",",,W","  150",",,W","","","","","","","","","   67",",,W","   81",",,W","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2023-06-26","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    3",",,W,2400","    0",",,W,2400","    0",",,W,2400","  272",",,W","  200",",,W","","","","","  206",",,W","10078",",,W","10075",",,W","  211",",,W","   43",",,W","","","","","","","","","   90",",,W","   77",",,W","  100",",,W","","","","","","","  230",",,W","  230",",,W","","","","","","","","","  112",",,W","  157",",,W","","","","","    1",",,W","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2023-06-27","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    5",",,W,2400","    0",",,W,2400","    0",",,W,2400","  256",",,W","  189",",,W","","","","","  194",",,W","10061",",,W","10051",",,W","  200",",,W","   43",",,W","","","","","","","","","   88",",,W","   74",",,W","  100",",,W","","","","","","","  180",",,W","  250",",,W","","","","","","","","","   98",",,W","  134",",,W","","","","","    1",",,W","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2023-06-28","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","   43",",,W,2400","    0",",,W,2400","    0",",,W,2400","  283",",,W","  194",",,W","","","","","  189",",,W","10095",",,W","10081",",,W","  206",",,W","   31",",,W","","","","","","","","","   77",",,W","   61",",,W","  100",",,W","","","","","","","  290",",,W","  290",",,W","","","","","","","","","   89",",,W","  107",",,W","","","","","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2023-06-29","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  278",",,W","  183",",,W","","","","","  167",",,W","10163",",,W","10149",",,W","  189",",,W","   40",",,W","","","","","","","","","   72",",,W","   52",",,W","   96",",,W","","","","","","","  180",",,W","  220",",,W","","","","","","","","","   72",",,W","  103",",,W","","","","","    1",",,W","","","","","","","","","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2023-06-30","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  283",",,W","  194",",,W","","","","","  183",",,W","10176",",,W","10169",",,W","  200",",,W","   38",",,W","","","","","","","","","   77",",,W","   48",",,W","  100",",,W","","","","","","","  180",",,W","  180",",,W","","","","","","","","","   72",",,W","   81",",,W","","","","","    1",",,W","","","","","","","","","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2023-07-01","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  267",",,W","  183",",,W","","","","","  183",",,W","10169",",,W","10166",",,W","  194",",,W","   38",",,W","","","","","","","","","   77",",,W","   60",",,W","   94",",,W","","","","","","","  170",",,W","  180",",,W","","","","","","","","","   72",",,W","   89",",,W","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2023-07-02","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","  119",",,W,2400","    0",",,W,2400","    0",",,W,2400","  289",",,W","  206",",,W","","","","","  217",",,W","10112",",,W","10108",",,W","  222",",,W","   43",",,W","","","","","","","","","   88",",,W","   70",",,W","  100",",,W","","","","","","","  180",",,W","  170",",,W","","","","","","","","","   76",",,W","   94",",,W","","","","","    1",",,W","","","    1",",,W","","","","","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2023-07-03","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","   46",",,W,2400","    0",",,W,2400","    0",",,W,2400","  306",",,W","  228",",,W","","","","","  217",",,W","10102",",,W","10091",",,W","  233",",,W","   42",",,W","","","","","","","","","   77",",,W","   61",",,W","   94",",,W","","","","","","","  180",",,W","  180",",,W","","","","","","","","","   72",",,W","   89",",,W","","","","","    1",",,W","","","    1",",,W","","","","","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2023-07-04","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","   36",",,W,2400","    0",",,W,2400","    0",",,W,2400","  278",",,W","  222",",,W","","","","","  222",",,W","10125",",,W","10112",",,W","  228",",,W","   26",",,W","","","","","","","","","   89",",,W","   72",",,W","  100",",,W","","","","","","","  190",",,W","  210",",,W","","","","","","","","","   76",",,W","   98",",,W","","","","","    1",",,W","","","    1",",,W","","","","","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2023-07-05","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  311",",,W","  211",",,W","","","","","  211",",,W","10149",",,W","10142",",,W","  228",",,W","   33",",,W","","","","","","","","","   78",",,W","   55",",,W","   97",",,W","","","","","","","  190",",,W","  200",",,W","","","","","","","","","   72",",,W","   89",",,W","","","","","    1",",,W","","","","","","","","","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2023-07-06","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  289",",,W","  217",",,W","","","","","  222",",,W","10139",",,W","10132",",,W","  233",",,W","   34",",,W","","","","","","","","","   86",",,W","   67",",,W","  100",",,W","","","","","","","  150",",,W","  190",",,W","","","","","","","","","   63",",,W","   76",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2023-07-07","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  289",",,W","  233",",,W","","","","","  222",",,W","10115",",,W","10108",",,W","  233",",,W","   29",",,W","","","","","","","","","   83",",,W","   70",",,W","   97",",,W","","","","","","","  170",",,W","  150",",,W","","","","","","","","","   63",",,W","   76",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2023-07-08","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  289",",,W","  228",",,W","","","","","  228",",,W","10108",",,W","10102",",,W","  233",",,W","   30",",,W","","","","","","","","","   86",",,W","   72",",,W","   97",",,W","","","","","","","  170",",,W","  160",",,W","","","","","","","","","   58",",,W","   72",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2023-07-09","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","  135",",,W,2400","    0",",,W,2400","    0",",,W,2400","  272",",,W","  233",",,W","","","","","  233",",,W","10095",",,W","10091",",,W","  239",",,W","   45",",,W","","","","","","","","","   91",",,W","   79",",,W","  100",",,W","","","","","","","  150",",,W","  160",",,W","","","","","","","","","   81",",,W","  107",",,W","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2023-07-10","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  306",",,W","  217",",,W","","","","","  194",",,W","10081",",,W","10068",",,W","  217",",,W","   44",",,W","","","","","","","","","   68",",,W","   48",",,W","   97",",,W","","","","","","","  340",",,W","  330",",,W","","","","","","","","","   81",",,W","  103",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2023-07-11","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  300",",,W","  211",",,W","","","","","  167",",,W","10119",",,W","10108",",,W","  200",",,W","   47",",,W","","","","","","","","","   58",",,W","   48",",,W","   77",",,W","","","","","","","  200",",,W","  210",",,W","","","","","","","","","   76",",,W","   94",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2023-07-12","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  322",",,W","  222",",,W","","","","","  194",",,W","10132",",,W","10122",",,W","  222",",,W","   44",",,W","","","","","","","","","   66",",,W","   41",",,W","   85",",,W","","","","","","","  180",",,W","  180",",,W","","","","","","","","","   89",",,W","  103",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2023-07-13","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  294",",,W","  222",",,W","","","","","  228",",,W","10112",",,W","10108",",,W","  239",",,W","   65",",,W","","","","","","","","","   84",",,W","   74",",,W","   97",",,W","","","","","","","  180",",,W","  170",",,W","","","","","","","","","  125",",,W","  161",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2023-07-14","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","   30",",,W,2400","    0",",,W,2400","    0",",,W,2400","  289",",,W","  217",",,W","","","","","  217",",,W","10122",",,W","10108",",,W","  228",",,W","   47",",,W","","","","","","","","","   82",",,W","   67",",,W","  100",",,W","","","","","","","  270",",,W","  270",",,W","","","","","","","","","   98",",,W","  116",",,W","","","","","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2023-07-15","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  300",",,W","  222",",,W","","","","","  233",",,W","10135",",,W","10129",",,W","  244",",,W","   38",",,W","","","","","","","","","   88",",,W","   72",",,W","   97",",,W","","","","","","","  180",",,W","  180",",,W","","","","","","","","","   94",",,W","  112",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2023-07-16","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","  114",",,W,2400","    0",",,W,2400","    0",",,W,2400","  272",",,W","  233",",,W","","","","","  244",",,W","10098",",,W","10091",",,W","  244",",,W","   42",",,W","","","","","","","","","   96",",,W","   82",",,W","  100",",,W","","","","","","","  180",",,W","  180",",,W","","","","","","","","","  103",",,W","  121",",,W","","","","","    1",",,W","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2023-07-17","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  311",",,W","  233",",,W","","","","","  228",",,W","10132",",,W","10119",",,W","  239",",,W","   42",",,W","","","","","","","","","   82",",,W","   53",",,W","  100",",,W","","","","","","","  180",",,W","  180",",,W","","","","","","","","","   89",",,W","  107",",,W","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2023-07-18","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","  353",",,W,2400","    0",",,W,2400","    0",",,W,2400","  283",",,W","  211",",,W","","","","","  228",",,W","10142",",,W","10135",",,W","  233",",,W","   40",",,W","","","","","","","","","   90",",,W","   79",",,W","  100",",,W","","","","","","","  250",",,W","  250",",,W","","","","","","","","","  103",",,W","  116",",,W","","","","","    1",",,W","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2023-07-19","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","   30",",,W,2400","    0",",,W,2400","    0",",,W,2400","  256",",,W","  211",",,W","","","","","  206",",,W","10163",",,W","10152",",,W","  211",",,W","   24",",,W","","","","","","","","","   84",",,W","   71",",,W","   96",",,W","","","","","","","  200",",,W","  200",",,W","","","","","","","","","   81",",,W","   94",",,W","","","","","    1",",,W","","","","","","","","","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2023-07-20","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  289",",,W","  211",",,W","","","","","  200",",,W","10146",",,W","10142",",,W","  217",",,W","   33",",,W","","","","","","","","","   76",",,W","   53",",,W","  100",",,W","","","","","","","  180",",,W","  160",",,W","","","","","","","","","   58",",,W","   76",",,W","","","","","    1",",,W","","","","","","","","","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2023-07-21","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","   10",",,W,2400","    0",",,W,2400","    0",",,W,2400","  283",",,W","  228",",,W","","","","","  211",",,W","10081",",,W","10075",",,W","  228",",,W","   48",",,W","","","","","","","","","   78",",,W","   56",",,W","   97",",,W","","","","","","","  320",",,W","  180",",,W","","","","","","","","","   76",",,W","   98",",,W","","","","","    1",",,W","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2023-07-22","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  300",",,W","  211",",,W","","","","","  150",",,W","10091",",,W","10085",",,W","  189",",,W","   40",",,W","","","","","","","","","   55",",,W","   36",",,W","   71",",,W","","","","","","","   20",",,W","  360",",,W","","","","","","","","","   72",",,W","   98",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2023-07-23","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  300",",,W","  200",",,W","","","","","  167",",,W","10149",",,W","10132",",,W","  200",",,W","   43",",,W","","","","","","","","","   61",",,W","   41",",,W","   84",",,W","","","","","","","  200",",,W","  190",",,W","","","","","","","","","   89",",,W","  103",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2023-07-24","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  283",",,W","  217",",,W","","","","","  200",",,W","10193",",,W","10183",",,W","  217",",,W","   46",",,W","","","","","","","","","   75",",,W","   62",",,W","   94",",,W","","","","","","","  170",",,W","  170",",,W","","","","","","","","","   81",",,W","   98",",,W","","","","","","","","","","","","","","","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2023-07-25","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","   61",",,W,2400","    0",",,W,2400","    0",",,W,2400","  289",",,W","  206",",,W","","","","","  200",",,W","10186",",,W","10173",",,W","  211",",,W","   33",",,W","","","","","","","","","   82",",,W","   65",",,W","   96",",,W","","","","","","","  240",",,W","  240",",,W","","","","","","","","","  134",",,W","  161",",,W","","","","","    1",",,W","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2023-07-26","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  289",",,W","  200",",,W","","","","","  200",",,W","10186",",,W","10179",",,W","  217",",,W","   48",",,W","","","","","","","","","   76",",,W","   55",",,W","   96",",,W","","","","","","","  190",",,W","  180",",,W","","","","","","","","","   89",",,W","  107",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2023-07-27","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    5",",,W,2400","    0",",,W,2400","    0",",,W,2400","  333",",,W","  228",",,W","","","","","  233",",,W","10142",",,W","10139",",,W","  250",",,W","   55",",,W","","","","","","","","","   80",",,W","   54",",,W","  100",",,W","","","","","","","  240",",,W","  240",",,W","","","","","","","","","  107",",,W","  130",",,W","","","","","    1",",,W","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2023-07-28","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","   10",",,W,2400","    0",",,W,2400","    0",",,W,2400","  328",",,W","  244",",,W","","","","","  228",",,W","10149",",,W","10142",",,W","  244",",,W","   33",",,W","","","","","","","","","   75",",,W","   56",",,W","   94",",,W","","","","","","","  240",",,W","  190",",,W","","","","","","","","","   89",",,W","  103",",,W","","","","","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2023-07-29","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","  163",",,W,2400","    0",",,W,2400","    0",",,W,2400","  322",",,W","  211",",,W","","","","","  217",",,W","10085",",,W","10078",",,W","  233",",,W","   64",",,W","","","","","","","","","   73",",,W","   56",",,W","   88",",,W","","","","","","","  270",",,W","  270",",,W","","","","","","","","","  148",",,W","  192",",,W","","","","","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2023-07-30","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  272",",,W","  189",",,W","","","","","  133",",,W","10135",",,W","10122",",,W","  172",",,W","   56",",,W","","","","","","","","","   56",",,W","   40",",,W","   79",",,W","","","","","","","  350",",,W","  350",",,W","","","","","","","","","  103",",,W","  139",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2023-07-31","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  283",",,W","  178",",,W","","","","","  133",",,W","10152",",,W","10139",",,W","  178",",,W","   44",",,W","","","","","","","","","   56",",,W","   33",",,W","   81",",,W","","","","","","","  200",",,W","  200",",,W","","","","","","","","","   98",",,W","  112",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2023-08-01","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  272",",,W","  189",",,W","","","","","  122",",,W","10200",",,W","10190",",,W","  167",",,W","   41",",,W","","","","","","","","","   54",",,W","   34",",,W","   68",",,W","","","","","","","  360",",,W","   30",",,W","","","","","","","","","   81",",,W","  103",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2023-08-02","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  256",",,W","  167",",,W","","","","","  117",",,W","10227",",,W","10220",",,W","  161",",,W","   38",",,W","","","","","","","","","   56",",,W","   36",",,W","   75",",,W","","","","","","","  210",",,W","  180",",,W","","","","","","","","","   63",",,W","   81",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2023-08-03","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  256",",,W","  172",",,W","","","","","  150",",,W","10193",",,W","10190",",,W","  178",",,W","   62",",,W","","","","","","","","","   66",",,W","   54",",,W","   81",",,W","","","","","","","  180",",,W","  170",",,W","","","","","","","","","  107",",,W","  130",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2023-08-04","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  244",",,W","  211",",,W","","","","","  189",",,W","10149",",,W","10142",",,W","  200",",,W","   60",",,W","","","","","","","","","   82",",,W","   71",",,W","   90",",,W","","","","","","","  190",",,W","  190",",,W","","","","","","","","","   94",",,W","  112",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2023-08-05","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  289",",,W","  206",",,W","","","","","  178",",,W","10146",",,W","10135",",,W","  206",",,W","   37",",,W","","","","","","","","","   66",",,W","   45",",,W","   96",",,W","","","","","","","  240",",,W","  240",",,W","","","","","","","","","   81",",,W","   98",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2023-08-06","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  272",",,W","  194",",,W","","","","","  167",",,W","10159",",,W","10152",",,W","  194",",,W","   41",",,W","","","","","","","","","   65",",,W","   41",",,W","   91",",,W","","","","","","","  170",",,W","  180",",,W","","","","","","","","","   72",",,W","   85",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2023-08-07","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","  211",",,W,2400","    0",",,W,2400","    0",",,W,2400","  261",",,W","  200",",,W","","","","","  217",",,W","10112",",,W","10112",",,W","  222",",,W","   69",",,W","","","","","","","","","   92",",,W","   71",",,W","  100",",,W","","","","","","","  170",",,W","  180",",,W","","","","","","","","","  107",",,W","  139",",,W","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
